airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,15,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,15,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,15,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,15,42457
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,15,45371
Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.5,15,50398
Air_India,AI-762,Delhi,Night,one,Night,Bangalore,Business,24.58,15,52522
Air_India,AI-764,Delhi,Evening,one,Night,Bangalore,Business,27.92,15,52522
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,15,63726
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,16,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,16,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,16,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,16,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,16,32859
Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Business,4.58,16,35490
Air_India,AI-560,Delhi,Morning,one,Afternoon,Bangalore,Business,6.17,16,35490
Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,Business,16.92,16,35490
Air_India,AI-544,Delhi,Evening,one,Afternoon,Bangalore,Business,21.08,16,35490
Air_India,AI-811,Delhi,Evening,one,Evening,Bangalore,Business,25.33,16,37594
Air_India,AI-473,Delhi,Evening,one,Afternoon,Bangalore,Business,19.67,16,39783
Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Business,22.42,16,39783
Air_India,AI-877,Delhi,Morning,one,Afternoon,Bangalore,Business,27.33,16,39783
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Business,22.5,16,42457
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Business,23.5,16,42457
Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Business,24.5,16,42457
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,16,42457
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Business,28,16,42457
Air_India,AI-767,Delhi,Afternoon,one,Night,Bangalore,Business,8.67,16,52522
Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,Business,14,16,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,17,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,17,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,17,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,17,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,17,32859
Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Business,4.58,17,35490
Air_India,AI-560,Delhi,Morning,one,Afternoon,Bangalore,Business,6.17,17,35490
Air_India,AI-839,Delhi,Night,one,Morning,Bangalore,Business,13.33,17,35490
Air_India,AI-544,Delhi,Evening,one,Morning,Bangalore,Business,17.5,17,35490
Air_India,AI-542,Delhi,Morning,one,Morning,Bangalore,Business,25,17,35490
Air_India,AI-560,Delhi,Morning,one,Morning,Bangalore,Business,26.58,17,35490
Air_India,AI-431,Delhi,Afternoon,one,Evening,Bangalore,Business,6.92,17,37594
Air_India,AI-411,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.75,17,37594
Air_India,AI-877,Delhi,Morning,one,Evening,Bangalore,Business,6.08,17,39783
Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Business,22.42,17,39783
Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,Business,7.83,17,42457
Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Business,9.5,17,42457
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.5,17,42457
Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.5,17,42457
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,17,42457
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,17,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,17,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,17,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,17,42457
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Business,22.5,17,42457
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Business,23.5,17,42457
Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Business,24.5,17,42457
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,17,42457
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Business,28,17,42457
Air_India,AI-762,Delhi,Night,one,Late_Night,Bangalore,Business,5.58,17,52522
Air_India,AI-764,Delhi,Evening,one,Late_Night,Bangalore,Business,8.92,17,52522
Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,Business,13.67,17,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,18,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,18,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,18,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,18,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,18,32859
Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,Business,16.92,18,35490
Air_India,AI-544,Delhi,Evening,one,Afternoon,Bangalore,Business,21.08,18,35490
Air_India,AI-811,Delhi,Evening,one,Night,Bangalore,Business,27.25,18,37594
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,18,39783
Air_India,AI-473,Delhi,Evening,one,Afternoon,Bangalore,Business,19.67,18,39783
Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,Business,7.83,18,42457
Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Business,9.5,18,42457
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.5,18,42457
Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.5,18,42457
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,18,42457
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,18,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,18,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,18,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,18,42457
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Business,22.5,18,42457
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Business,23.5,18,42457
Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Business,24.5,18,42457
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,18,42457
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Business,28,18,42457
Air_India,AI-415,Delhi,Evening,one,Evening,Bangalore,Business,26.42,18,45371
Air_India,AI-767,Delhi,Afternoon,one,Night,Bangalore,Business,8.67,18,52522
Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,Business,14,18,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16,18,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,19,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,19,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,19,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,19,32859
Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Business,4.58,19,35490
Air_India,AI-560,Delhi,Morning,one,Afternoon,Bangalore,Business,6.17,19,35490
Air_India,AI-411,Delhi,Early_Morning,one,Night,Bangalore,Business,14.67,19,37594
Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Business,22.42,19,39783
Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,Business,7.83,19,42457
Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Business,9.5,19,42457
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.5,19,42457
Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.5,19,42457
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,19,42457
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,19,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,19,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,19,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,19,42457
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Business,22.5,19,42457
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Business,23.5,19,42457
Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Business,24.5,19,42457
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,19,42457
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Business,28,19,42457
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,19,45371
Air_India,AI-762,Delhi,Night,one,Late_Night,Bangalore,Business,5.58,19,52522
Air_India,AI-764,Delhi,Evening,one,Late_Night,Bangalore,Business,8.92,19,52522
Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,Business,13.67,19,52522
Air_India,AI-401,Delhi,Early_Morning,one,Late_Night,Bangalore,Business,19,19,52522
Air_India,AI-762,Delhi,Night,one,Night,Bangalore,Business,24.58,19,52522
Air_India,AI-764,Delhi,Evening,one,Night,Bangalore,Business,27.92,19,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,20,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,20,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,20,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,20,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,20,32859
Air_India,AI-839,Delhi,Night,one,Morning,Bangalore,Business,13.33,20,35490
Air_India,AI-837,Delhi,Evening,one,Morning,Bangalore,Business,16.42,20,35490
Air_India,AI-544,Delhi,Evening,one,Morning,Bangalore,Business,17.5,20,35490
Air_India,AI-542,Delhi,Morning,one,Morning,Bangalore,Business,25,20,35490
Air_India,AI-560,Delhi,Morning,one,Morning,Bangalore,Business,26.58,20,35490
Air_India,AI-877,Delhi,Morning,one,Evening,Bangalore,Business,6.08,20,39783
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,20,39783
Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Business,9.5,20,42457
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.5,20,42457
Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.5,20,42457
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,20,42457
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,20,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,20,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,20,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,20,42457
Air_India,AI-415,Delhi,Evening,one,Evening,Bangalore,Business,26.42,20,45371
Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,Business,14,20,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16,20,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,21,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,21,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,21,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,21,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,21,32859
Air_India,AI-491,Delhi,Morning,one,Afternoon,Bangalore,Business,24.92,21,36546
Air_India,AI-811,Delhi,Evening,one,Evening,Bangalore,Business,25.33,21,37594
Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Business,22.42,21,39783
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,21,42457
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,21,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,21,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,21,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,21,42457
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Business,22.5,21,42457
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Business,23.5,21,42457
Air_India,AI-865,Delhi,Morning,one,Morning,Bangalore,Business,24.5,21,42457
Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Business,24.5,21,42457
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,21,42457
Air_India,AI-678,Delhi,Morning,one,Morning,Bangalore,Business,26.17,21,42457
Air_India,AI-665,Delhi,Early_Morning,one,Morning,Bangalore,Business,27.17,21,42457
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Business,28,21,42457
Air_India,AI-415,Delhi,Evening,one,Evening,Bangalore,Business,26.42,21,45371
Air_India,AI-762,Delhi,Night,one,Late_Night,Bangalore,Business,5.58,21,52522
Air_India,AI-764,Delhi,Evening,one,Late_Night,Bangalore,Business,8.92,21,52522
Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,Business,13.67,21,52522
Air_India,AI-401,Delhi,Early_Morning,one,Late_Night,Bangalore,Business,19,21,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,22,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,22,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,22,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,22,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,22,32859
Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,Business,16.92,22,35490
Air_India,AI-544,Delhi,Evening,one,Afternoon,Bangalore,Business,21.08,22,35490
Air_India,AI-431,Delhi,Afternoon,one,Evening,Bangalore,Business,6.92,22,37594
Air_India,AI-411,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.75,22,37594
Air_India,AI-473,Delhi,Evening,one,Afternoon,Bangalore,Business,19.67,22,39783
Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,Business,7.83,22,42457
Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Business,9.5,22,42457
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.5,22,42457
Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.5,22,42457
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,22,42457
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,22,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,22,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,22,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,22,42457
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,22,45371
Air_India,AI-762,Delhi,Night,one,Night,Bangalore,Business,24.58,22,52522
Air_India,AI-764,Delhi,Evening,one,Night,Bangalore,Business,27.92,22,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,23,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,23,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,23,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,23,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,23,32859
Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Business,4.58,23,35490
Air_India,AI-560,Delhi,Morning,one,Afternoon,Bangalore,Business,6.17,23,35490
Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,Business,16.92,23,35490
Air_India,AI-544,Delhi,Evening,one,Afternoon,Bangalore,Business,21.08,23,35490
Air_India,AI-491,Delhi,Morning,one,Afternoon,Bangalore,Business,24.92,23,36546
Air_India,AI-811,Delhi,Evening,one,Evening,Bangalore,Business,25.33,23,37594
Air_India,AI-473,Delhi,Evening,one,Afternoon,Bangalore,Business,19.67,23,39783
Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Business,22.42,23,39783
Air_India,AI-877,Delhi,Morning,one,Afternoon,Bangalore,Business,27.33,23,39783
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Business,22.5,23,42457
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Business,23.5,23,42457
Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Business,24.5,23,42457
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,23,42457
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Business,28,23,42457
Air_India,AI-767,Delhi,Afternoon,one,Night,Bangalore,Business,8.67,23,52522
Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,Business,14,23,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,24,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,24,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,24,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,24,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,24,32859
Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Business,4.58,24,35490
Air_India,AI-560,Delhi,Morning,one,Afternoon,Bangalore,Business,6.17,24,35490
Air_India,AI-839,Delhi,Night,one,Morning,Bangalore,Business,13.33,24,35490
Air_India,AI-544,Delhi,Evening,one,Morning,Bangalore,Business,17.5,24,35490
Air_India,AI-542,Delhi,Morning,one,Morning,Bangalore,Business,25,24,35490
Air_India,AI-560,Delhi,Morning,one,Morning,Bangalore,Business,26.58,24,35490
Air_India,AI-431,Delhi,Afternoon,one,Evening,Bangalore,Business,6.92,24,37594
Air_India,AI-411,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.75,24,37594
Air_India,AI-877,Delhi,Morning,one,Evening,Bangalore,Business,6.08,24,39783
Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Business,22.42,24,39783
Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,Business,7.83,24,42457
Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Business,9.5,24,42457
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.5,24,42457
Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.5,24,42457
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,24,42457
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,24,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,24,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,24,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,24,42457
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Business,22.5,24,42457
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Business,23.5,24,42457
Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Business,24.5,24,42457
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,24,42457
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Business,28,24,42457
Air_India,AI-762,Delhi,Night,one,Late_Night,Bangalore,Business,5.58,24,52522
Air_India,AI-764,Delhi,Evening,one,Late_Night,Bangalore,Business,8.92,24,52522
Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,Business,13.67,24,52522
Air_India,AI-401,Delhi,Early_Morning,one,Late_Night,Bangalore,Business,19,24,52522
Air_India,AI-762,Delhi,Night,one,Night,Bangalore,Business,24.58,24,52522
Air_India,AI-764,Delhi,Evening,one,Night,Bangalore,Business,27.92,24,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,25,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,25,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,25,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,25,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,25,32859
Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,Business,16.92,25,35490
Air_India,AI-544,Delhi,Evening,one,Afternoon,Bangalore,Business,21.08,25,35490
Air_India,AI-811,Delhi,Evening,one,Night,Bangalore,Business,27.25,25,37594
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,25,39783
Air_India,AI-473,Delhi,Evening,one,Afternoon,Bangalore,Business,19.67,25,39783
Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,Business,7.83,25,42457
Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Business,9.5,25,42457
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.5,25,42457
Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.5,25,42457
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,25,42457
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,25,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,25,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,25,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,25,42457
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Business,22.5,25,42457
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Business,23.5,25,42457
Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Business,24.5,25,42457
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,25,42457
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Business,28,25,42457
Air_India,AI-415,Delhi,Evening,one,Evening,Bangalore,Business,26.42,25,45371
Air_India,AI-767,Delhi,Afternoon,one,Night,Bangalore,Business,8.67,25,52522
Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,Business,14,25,52522
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Business,16,25,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,26,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,26,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,26,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,26,32859
Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Business,4.58,26,35490
Air_India,AI-560,Delhi,Morning,one,Afternoon,Bangalore,Business,6.17,26,35490
Air_India,AI-411,Delhi,Early_Morning,one,Night,Bangalore,Business,14.67,26,37594
Air_India,AI-473,Delhi,Evening,one,Evening,Bangalore,Business,22.42,26,39783
Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,Business,7.83,26,42457
Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Business,9.5,26,42457
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.5,26,42457
Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.5,26,42457
Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,Business,15.17,26,42457
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,26,42457
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,26,42457
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,26,42457
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,26,42457
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Business,22.5,26,42457
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Business,23.5,26,42457
Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Business,24.5,26,42457
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,26,42457
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Business,28,26,42457
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Business,28.08,26,45371
Air_India,AI-762,Delhi,Night,one,Late_Night,Bangalore,Business,5.58,26,52522
Air_India,AI-764,Delhi,Evening,one,Late_Night,Bangalore,Business,8.92,26,52522
Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,Business,13.67,26,52522
Air_India,AI-401,Delhi,Early_Morning,one,Late_Night,Bangalore,Business,19,26,52522
Air_India,AI-762,Delhi,Night,one,Night,Bangalore,Business,24.58,26,52522
Air_India,AI-764,Delhi,Evening,one,Night,Bangalore,Business,27.92,26,52522
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,27,32859
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,27,32859
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.75,27,32859
Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Business,2.75,27,32859
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.92,27,32859
Air_India,AI-839,Delhi,Night,one,Morning,Bangalore,Business,13.33,27,35490
Air_India,AI-837,Delhi,Evening,one,Morning,Bangalore,Business,16.42,27,35490
Air_India,AI-544,Delhi,Evening,one,Morning,Bangalore,Business,17.5,27,35490
Air_India,AI-542,Delhi,Morning,one,Morning,Bangalore,Business,25,27,35490
Air_India,AI-560,Delhi,Morning,one,Morning,Bangalore,Business,26.58,27,35490
Air_India,AI-877,Delhi,Morning,one,Evening,Bangalore,Business,6.08,27,39783
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,27,39783
Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Business,9.5,27,42457
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.5,27,42457
Air_India,AI-887,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.5,27,42457
